"dataid","renovated_since_last_survey","foundation_pier_beam","foundation_slab","house_built_year","total_square_footage","total_square_footage_covered_by_hvac","home_attached_other_building","num_of_floors","num_of_bedrooms","num_of_bathrooms","any_major_energy_upgrade","renovated_year","renovation_desc","retrofits","describe_upgrades","hvac_central_air_gas_furnace","hvac_central_air_electric_heating","heat_pump_split","hvac_geothermal_heat_pump","hvac_window_unit_ac","hvac_ductless_minisplit","no_hvac","hvac_dont_know","ac_compressor_num","temp_setting_weekday_workday_sumr","temp_setting_weekday_morning_sumr","temp_setting_weekday_evening_sumr","temp_setting_weekday_sleeping_hr_sumr","temp_setting_weekend_daylight_sumr","temp_setting_weekday_workday_wintr","temp_setting_weekday_morning_wintr","temp_setting_weekday_evening_wintr","temp_setting_sleeping_hr_wintr","temp_setting_weekend_daylight_wintr","thermostat_brand","thermostat_is_programmable","thermostat_programming_level","any_annual_ac_svc","electronic_device_cable_box_number","electronic_device_dvr_number","electronic_device_router_number","electronic_device_gaming_sys_number","other_electronic_device_freq_used","spend_time_at_home_none","spend_time_at_home_monday","spend_time_at_home_tuesday","spend_time_at_home_wednesday","spend_time_at_home_thursday","spend_time_at_home_friday","know_about_utility_rate","utility_rate_amount","can_negotiate_utility_rate","when_last_negotiated_utility_rate","ethnicity_asian_pacific_islander","ethnicity_black_african_american","ethnicity_caucasian","ethnicity_hispanic_latino","ethnicity_native_american_or_alaska_native","ethnicity_other","ethnicity_declined_to_respond","housemate1_ethnicity_asian_pacific_islander","housemate2_ethnicity_asian_pacific_islander","housemate3_ethnicity_asian_pacific_islander","housemate1_ethnicity_black_african_american","housemate2_ethnicity_black_african_american","housemate3_ethnicity_black_african_american","housemate1_ethnicity_caucasian","housemate2_ethnicity_caucasian","housemate3_ethnicity_caucasian","housemate1_ethnicity_hispanic_latino","housemate2_ethnicity_hispanic_latino","housemate3_ethnicity_hispanic_latino","housemate1_ethnicity_native_american_or_alaska_native","housemate2_ethnicity_native_american_or_alaska_native","housemate3_ethnicity_native_american_or_alaska_native","housemate1_ethnicity_other","housemate2_ethnicity_other","housemate3_ethnicity_other","housemate1_ethnicity_declined_to_respond","housemate2_ethnicity_declined_to_respond","housemate3_ethnicity_declined_to_respond","residents_under_5","residents_6_to_12","residents_13_to_18","residents_19_to_24","residents_25_to_34","residents_35_to_49","residents_50_to_64","residents_65_and_older","education_level","total_annual_income","gender","housemate1_gender_male","housemate2_gender_male","housemate3_gender_male","housemate1_gender_female","housemate2_gender_female","housemate3_gender_female","housemate1_gender_trans","housemate2_gender_trans","housemate3_gender_trans","housemate1_gender_other","housemate2_gender_other","housemate3_gender_other","housemate1_gender_no_comment","housemate2_gender_no_comment","housemate3_gender_no_comment","describe_sexual_orientation","housemate1_sexual_orientation_lgbtq","housemate2_sexual_orientation_lgbtq","housemate3_sexual_orientation_lgbtq","housemate1_sexual_orientation_hetero","housemate2_sexual_orientation_hetero","housemate3_sexual_orientation_hetero","housemate1_sexual_orientation_spectrum","housemate2_sexual_orientation_spectrum","housemate3_sexual_orientation_spectrum","housemate1_sexual_orientation_other","housemate2_sexual_orientation_other","housemate3_sexual_orientation_other","housemate1_sexual_orientation_no_comment","housemate2_sexual_orientation_no_comment","housemate3_sexual_orientation_no_comment","pv_system_own","pv_system_size","pv_system_size_facing_south","pv_system_size_facing_south_west","pv_system_size_facing_west","pv_system_size_facing_east","pv_system_size_facing_south_east","pv_system_reason","pv_system_satisfied","pv_system_features_liked","pv_system_features_like_to_improve","pv_system_questions_asked","pv_system_surprising_features","pv_neg_factors_too_expensive","pv_neg_factors_uncertainty","pv_neg_factors_ugly","pv_neg_factors_home_resale_value_concerns","pv_neg_factors_roof_has_too_much_shade","pv_neg_factors_not_home_owner","pv_neg_factors_none","pv_neg_factors_other","pv_pos_factors_independence","pv_pos_factors_no_emissions","pv_pos_rate_increase_protection","pv_pos_factors_other","pv_pos_factors_none","any_energy_storage_system","make_model_energy_storage_system","energy_storage_system_capacity_kwh","energy_storage_system_installed_time","energy_storage_system_rebate","energy_storage_system_rebate_yes","energy_storage_system_buying_reason","energy_storage_system_use_solar_power","energy_storage_system_use_and_sell_solar_power","energy_storage_system_no_grid_usage","energy_storage_system_research_project","energy_storage_system_wanted_to_buy","any_electric_vehicle","number_of_vehicles_you_have","ev1_make","ev2_make","ev3_make","ev1_model","ev2_model","ev3_model","ev1_year","ev2_year","ev3_year","ev1_purchased_or_leased","ev2_purchased_or_leased","ev3_purchased_or_leased","charging_station_type_at_home","ev1_avg_monthly_charging_home","ev2_avg_monthly_charging_home","ev3_avg_monthly_charging_home","ev1_avg_monthly_charging_work","ev2_avg_monthly_charging_work","ev3_avg_monthly_charging_work","ev1_avg_monthly_charging_public_station","ev2_avg_monthly_charging_public_station","ev3_avg_monthly_charging_public_station","ev1_public_charging_seek_intentionally","ev2_public_charging_seek_intentionally","ev3_public_charging_seek_intentionally","ev_buy_or_lease_again","ev_buy_or_lease_again_reason","ev_not_buy_or_lease_again_reason","ev_not_buy_range_not_enough","ev_not_buy_expensive","ev_not_buy_not_good_buying_option","ev_not_buy_no_charging_place","ev_not_buy_other_reason1","ev_not_buy_other_reason2","car_range_for_family_needs","yard_size","any_irrigation_system","how_often_irrigation_sys_used","how_long_irrigation_sys_run_1","how_long_irrigation_sys_run_2","irrigation_sys_cover_entire_yard","how_much_yard_area_covered_by_irrigation_sys","any_major_water_leak","how_long_leak_lasted","how_long_to_get_leak_fixed","water_wasted_from_leak","leak_area_1","leak_area_2"
"5089",Yes,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"2","80","76","76","85","76","60","70","70","65","70",Honeywell,Yes,Moderately difficult,No,None,None,"1",None,"refrigerator, electric clocks (2)",none,,,,,,Other - Write In,"0.168/kWh",Yes,"2 years ago",,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,"0","0","0","0","1","0","2","0",Postgraduate degree,"$300,000 - $1,000,000",Female,Housemate 1,,,,Housemate 2,,,,,,,,,,,Hetero,Housemate 1,,,Housemate 1,,,,,,,,,,,,No,,,,,,,,,,,,,Too expensive,,,,,,,,Independence from the utility,Emission-free electricity,,,,No,,,,,,,,,,,,Yes,Option 1,Nissan,,,Leaf,,,"2018",,,Purchase,,,Level 2 charging station,"100%",,,"0%",,,"0%",,,"0%",,,No,,"We need one vehicle that can go at least 300 miles without a charge.  If we can get that in our next car, it will be electric. ",,,,,,,,"3000",Yes, Twice a week,"30 minutes",,Yes,,No,,,,,
"5097",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,No air conditioning,,,"60","60","60","60","60","62","68","66","62","65",Ecobee,Yes,Easy,No,"2",None,"2",None,Dell Desktop Computer - Daily Use Dell Laptop - Daily Use Lenovo Laptop - Daily Use Dual 32 in monitors,,Monday,Tuesday,Wednesday,Thursday,Friday,No,,No,,,,,,,Other,,,,,,,,,,,,,,,,,Housemate 1,,,,,,,,,,,,"2",,Postgraduate degree,"$150,000 - $299,000",Male,,,,Housemate 1,,,,,,,,,,,,Don't want to comment,,,,,,,,,,,,,Housemate 1,,,Yes,"5.18","3.23",,"1.95",,,lower power cost and carbon footprint,Very,battles climate change and generates power for the house,"1. ability to see power generation per panel in real time or daily so efficiency can be tracked.   2. addition of storage battery as part of the system",Is is cost effective Is it generating the power that you expected,- most are just looking for confirmation of cost and power generation - ease of deployment and use,,,,,,,,,Independence from the utility,Emission-free electricity,,,,No,,,,,,,,,,,,Yes,Option 1,Tesla,,,Model 3,,,"2018",,,Purchase,,,Level 2 charging station,"0%",,,"0%",,,"0%",,,"100%",,,No,,Already have one,,,,,,,,"11000",Yes, Twice a week,Other - Write In,"18 minutes",Yes,,No,,,,,
"5109",No,,,,,,,,,,,,,,,,,Heat Pump,Geothermal heat pump,,,,,"1","77","77","77","77","77","67","67","67","67","67","Nest, associated with air source HP; Honeywell for the ground source HP",No,Easy,No,"3","1","1",None,Water fountain pump; pond pump,,Monday,Tuesday,Wednesday,Thursday,Friday,No,,No,,,,Caucasian,,,,,,,,,,,Housemate 1,Housemate 2,,,,,,,,,,,,,,,"1",,,,"1","1",,Postgraduate degree,"$300,000 - $1,000,000",Male,,,,Housemate 1,Housemate 2,,,,,,,,,,,Hetero,,,,Housemate 1,Housemate 2,,,,,,,,,,,Yes,"10.5",,,,,"10.5",Interested in the technology; availability of rebates and tax credit,Somewhat satisfied,offsetting purchases from grid,inverters burnout quickly,is it cost-effective,,,,,,,,,,Independence from the utility,Emission-free electricity,,,,No,,,,,,,,,,,,Yes,Option 2,Tesla,,,x,,,"2018",,,Purchase,,,Level 2 charging station,"90%",,,,,,"10%",,,,,,No,,wife is happy with her Prius,,,,,,,,"300",Yes, As needed,"30 minutes",,Yes,,Yes,"1 week","2 days",lots; but the utility made an adjustment on our bill,An underground pipe was broken or cracked,
"5192",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","70","70","70","70","70","70","70","70","66","70",No idea,I don't have a programmable thermostat,,No,"1","1","1","3",Race car simulator,,Monday,Tuesday,Wednesday,Thursday,Friday,No,,Yes,Years ago.,,,Caucasian,,,,,,,,,,,Housemate 1,Housemate 2,,,,,,,,,,,,,,,,,,,"1","1",,Postgraduate degree,"$100,000 - $149,999",Male,Housemate 1,,,,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,Yes,"1000","1000",,,,,My wife wanted solar. I don't remember the size,Neutral,I liked monitoring the solar which is the main reason I had you guys install the system,Larger display in the panel,What is your electric bill?,,,,,,,,,,,,,,None,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,Range.,The range is not long enough,,,,,,"500 miles per charge","10000",No,,,,,,No,,,,,
"5218",No,,,,,,,,,,,,,,,Split system with gas furnace,,Heat Pump,,,Mini-split system,,,"2","75","75","75","80","75","70","70","70","70","70",Carrier Infinity,No,Haven't tried,Yes,"2","1","1",None,,,Monday,Tuesday,Wednesday,Thursday,Friday,No,,No,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,,,,,,,"1","1",College graduate,"$300,000 - $1,000,000",Male,,,,Housemate 1,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,Yes,"5.5","5.5",,,,,"Superb payback, the right thing to do",Very,"Can't see it, energy production",N/A,Cost,It generates 100% of my electrical needs-no electric bill,,,,,,,,,,Emission-free electricity,,other,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,Cost/utility,The range is not long enough,Too expensive,,,,,need filling stations,"3500",Yes, Twice a week,Other - Write In,"1.5 hours",Yes,,No,,,,,
"5246",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","76","70","75","70","76","66","66","66","66","66",tstat that was provided by Sony through Pecan Street - don't know the brand,Yes,Moderately difficult,No,"4","4","1","1",,,Monday,Tuesday,Wednesday,Thursday,Friday,No,,No,,,,Caucasian,,,,,,,,,,,Housemate 1,Housemate 2,Housemate 3,,,,,,,,,,,,,,"1","1",,,"1",,,College graduate,"$150,000 - $299,000",Male,,Housemate 2,,Housemate 1,,Housemate 3,,,,,,,,,,Hetero,,,,Housemate 1,Housemate 2,Housemate 3,,,,,,,,,,Yes,"6.2","3.7",,"2.5",,,the price was highly reduced and i value the benefits of offsetting the cost of electricity use.,Very,i don't have to think about it or do anything to it.  its just there and it works.,"i'm curious about battery storage, but don't really have a need for it.  no electric car, don't experience brownouts, etc",how big is it.  how much do you save on electric bill.,how cheap the system ended up costing us due to all of the rebates and incentives we received.,,,,,,,,,Independence from the utility,Emission-free electricity,Protection against future utility rate increases,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,want a model that is not offered as EV.,,,No electric options available for my preferred type of vehicle,,,,,"2325",Yes, Weekly,Other - Write In,"varies during season-less in spring and fall, more in summer",Yes,,No,,,,,
"5317",No,,,,,,,,,,,,,,,,,Heat Pump,,,,,,"1","72","72","72","72","72","68","68","68","68","68",Hive,No,Easy,No,"2",,"1",None,,,Monday,Tuesday,Wednesday,Thursday,Friday,No,,I don't know,,,,Caucasian,Hispanic,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,"0","0","0","0","0","1","0","0",Postgraduate degree,"$100,000 - $149,999",Male,,,,Housemate 1,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,No,,,,,,,,,,,,,Too expensive,,,,,,,,Independence from the utility,Emission-free electricity,Protection against future utility rate increases,other,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,I have no plans to buy or lease another vehicle. ,,,,,,,,"1000 sf",Yes, As needed,I don't know,,No,"500 sf",No,,,,,
"5371",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","78","76","76","76","76","68","68","68","66","68",Nest,Yes,,No,None,None,"2",None,main desktop computer is on all the time,none,,,,,,No,,I don't know,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,"0","0","0","0","0","2","0","0",Postgraduate degree,"$150,000 - $299,000",Female,Housemate 1,,,,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,No,,,,,,,,,,,,,Too expensive,,,,,,,,Independence from the utility,Emission-free electricity,,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,"I wouldn't say that I'm not considering it, but maybe wasn't an option. I need a big enough vehicle to carry a fair amount of camping gear, so that is a consideration.",The range is not long enough,Too expensive,No electric options available for my preferred type of vehicle,,,,"400 mi","800 sf",No,,,,,,No,,,,,
"5403",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","78","78","78","78","78","68",,"68",,"68",,Yes,Easy,Yes,None,None,"1",None,I leave one light on 24/1,,Monday,Tuesday,Wednesday,Thursday,Friday,No,,I don't know,,,,Caucasian,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","1",Postgraduate degree,"$75,000 - $99,999",Female,,,,,,,,,,,,,,,,Hetero,,,,,,,,,,,,,,,,Yes,,,,,,,Don't know,Very,Eco and efficiency Seamless and transparent,More panels desired,Cost of system install cost impact on monthly electric bills Maintenance issues Noise ,Low maintenance Seamless functioning Maintenance free Impact on monthly electric Low install costs ,,,,,,,,,Independence from the utility,Emission-free electricity,Protection against future utility rate increases,,,Yes,,,,,,,,,,,,Yes,Option 1,Chevy Volt 2017,,,Volt,,,"2017",,,Purchase,,,Level 2 charging station,"90%",,,,,,"10%",,,"100%",,,Yes,,,,,,,,,,"200",Yes, As needed,"30 minutes",,Yes,,No,,,,,
"5448",Yes,,,,,,,,,,,,,,,,,Heat Pump,,,,,,"1","78","78","77","76","78","69","69","70","66","69",ecobee,Yes,Easy,Yes,None,"1","1",None,"Roku Express Streaming TV player and Tablo DVR have no off switch. My husband tends to leave his desktop computer on all the time because he says it takes too long to start up. We are retired, and he spend a lot of time on it, from when he gets up to when he goes to bed. I have a desktop also and sometimes forget to turn it off.",,Monday,Tuesday,Wednesday,Thursday,Friday,Other - Write In,"Nominally $.16/kwh for grid, but effectively $.06 per kwh because we have two sets of solar panels.",I don't know,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,,,,,,,,"2",Postgraduate degree,"$100,000 - $149,999",Female,Housemate 1,,,,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,Yes,"10.46","5.15",,,"5.31",,"We are environmental activists who campaign against oil and gas fracking, and in favor of all measures to mitigate global warming. My husband was afraid to invest in pv until 2013 because his engineer friends worried him about hail and reliability. In 2013 I convinced him.",Very,I love that we are not burning fossil fuels and that we can tell all our friends about how cheap and reliable the electricity is.,"I would love to have a backup battery, but that does not seem worth the expense yet because our grid is pretty reliable.",How much did it cost? What about hail?,"People think panels would be destroyed by our hail storms, which regularly damage people's roofs here. I tell them the panels are bullet-proof and protect our roof. Also, people usually think a system would cost more that ours did.",,,,,,,,,,Emission-free electricity,,,,No,,,,,,,,,,,,Yes,Option 1,Nissan,,,Leaf,,,"2015",,,Purchase,,,Charge from a standard outlet,"100%",,,,,,,,,,,,Yes,"We use the Leaf most of the time because we do not have to buy gasoline and because it is so quiet, comfortable and fun to drive. We might buy a hybrid in future to replace our gasoline car, which we use mainly for trips that surpass the Leaf's range.",,,,,,,,,"6200 sq. ft.",Yes, As needed,I don't know,,No,"70%",No,,,,,
"5449",Yes,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"2","75","75","75","75","75","70","70","70","70","70",Honeywell,Yes,Easy,No,None,None,"1","1","2 laptops + 2 monitors are always as that is what I do for work and I don't want to wait for startup; music is almost always on, except at night, but I work from home",,Monday,Tuesday,Wednesday,Thursday,Friday,No,,Yes,maybe a yr ago,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,"0","2","0","0","0","2","0","0",Postgraduate degree,"$150,000 - $299,000",Male,,,,Housemate 1,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,No,,,,,,,,,,,,,Too expensive,Not sure how much I would benefit,,,,,,,Independence from the utility,Emission-free electricity,Protection against future utility rate increases,other,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,want to be more green. Wife has a 30 mile commute,,The range is not long enough,Too expensive,,,Other - Write In,We flood alot. Need to figure out how to protect the car,"150 miles",,No,,,,,,Yes,days,maybe a day,"1500 gallons",A pipe in my walls/running underneath my floor was broken or cracked,
"5545",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","80","78","78","76","78","68","70","70","66","70",honeywell,Yes,Easy,No,"1","1","1",None,none,none,,,,,,Other - Write In,"0.097",No,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,"0","0","0","0","0",,"1","0",Postgraduate degree,"$150,000 - $299,000",Male,,,,Housemate 1,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,Yes,"1.2","1.2",,,,,reduce carbon footprint,Somewhat satisfied,triangular shaped and matched roof line,inverter failed in yr 9,over-estimate PV generation,,,,,,,,,,,Emission-free electricity,,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,too expensive and limited range; power still comes mainly from fossil fuels,The range is not long enough,Too expensive,,,,,"400","2500",Yes, As needed,"30 minutes",,Yes,,No,,,,,
"5587",This is my first survey for Pecan Street (or firs survey at new house),Pier and beam,Slab,"1990","2740","2300",,"3","3","3",Yes,"2015",Seal/insulate rim joists Add blown insulation to attic Install ASHP to forced air HVAC (operates above 35 degF) Install solar panels Finish conversion to LED lighting Insulate recessed lighting fixtures in vaulted ceiling Improve door seal,No,,Split system with gas furnace,Central air system with electric heating,Heat Pump,,,,,,"1","73","73","73","69","73","68","68","68","61","68",Honeywell,Yes,Easy,Yes,None,None,"1",None,Outside lights come on automatically via photosensor,,Monday,Tuesday,Wednesday,Thursday,Friday,Other - Write In,$0.085/kwh,Yes,"2 years",,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","2",Postgraduate degree,"$100,000 - $149,999",Male,,,,Housemate 1,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,Yes,"6.9",,"7",,,"17",Reduced carbon footprint plus long term cost savings,Very,No maintenance,None,Cost,Long term cost savings,,,,,,,,,,Emission-free electricity,Protection against future utility rate increases,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Prius Prime or similar,,,Too expensive,,,,,,"13000",No,,,,,,No,,,,,
"5610",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","74","74","74","74","74","66","66","66","64","67",Honeywell,Yes,Easy,No,"1","2","1","1",Kitchen light during the day so it is not dark when I return home; living room light so it is not dark when I return home. I use LED bulbs throughout the house.,,Monday,Tuesday,Wednesday,Thursday,Friday,No,,I don't know,,,,,,,,Decline to Respond,,,,,,,,,,,,,,,,,,,Housemate 1,Housemate 2,,"0","0","0","0","1","1",,,College graduate,"$100,000 - $149,999",Don't want to comment,,,,,,,,,,,,,Housemate 1,Housemate 2,,Don't want to comment,,,,,,,,,,,,,Housemate 1,Housemate 2,,No,,,,,,,,,,,,,Too expensive,Not sure how much I would benefit,,,,,,,Independence from the utility,Emission-free electricity,Protection against future utility rate increases,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,Range is not long enough,The range is not long enough,,,,,,"800 miles","625",No,,,,,,No,,,,,
"5679",Yes,,,,,,,,,,,,,,,,,Heat Pump,,,,,,"1","70","70","70","60","70","68","68","68","60","68",bryant,No,Haven't tried,No,"2",None,"1",None,,,Monday,Tuesday,Wednesday,Thursday,Friday,No,,No,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,,,,,,,,"1",Postgraduate degree,"$50,000 - $74,999",Female,Housemate 1,,,,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,Yes,"24",,,"24 panels",,,Because we believe in solar,Very,it has no moving parts,room for more panels,are you satisfied,monthly utility costs,,,,,,,,,Independence from the utility,Emission-free electricity,,,,No,,,,,,,,,,,,Yes,Option 1,Honda,,,clarity,,,"2018",,,Purchase,,,Level 2 charging station,"90%",,,"0%",,,"10%",,,,,,Yes,it totally meets our needs,,,,,,,,,"39204",No,,,,,,No,,,,,
"5749",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"2","78","78","78","78","78","68","68","68","68","68",Nest,Yes,Easy,Yes,"2","1","1",None,,,,,,,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"3.2",,,,,"3.2",,Somewhat satisfied,,,,,,,,,,,,,,Emission-free electricity,,,,No,,,,,,,,,,,,Yes,"4",Tesla ,Tesla ,,S,"3",,"2018","2013",,Purchase,Purchase,,Charge from a standard outlet,"100%","100%",,,,,,,,,,,Yes,,,,,,,,,,"1000",Yes, Weekly,"2 hours each time",,Yes,,No,,,,,
"5763",This is my first survey for Pecan Street (or firs survey at new house),,Slab,"1972","1651","1200",Detached,"1","3","2",No,,,No,,Split system with gas furnace,,,,,,,,"1","80","76","76","74","76","60","68","68","62","68",Nest,Yes,Easy,No,None,None,"1",None,,none,,,,,,No,,No,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,,,,,,"2",,,Postgraduate degree,"$150,000 - $299,000",Female,Housemate 1,,,,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,No,,,,,,,,,,,,,Too expensive,,,,,,,other,,Emission-free electricity,,other,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Mostly for environmental reasons but they are also fun to drive,,,Too expensive,No electric options available for my preferred type of vehicle,,,,,"6800",No,,,,,,No,,,,,
"5784",No,,,,,,,,,,,,,,,,Central air system with electric heating,,,,,,,"1","77","77","77","77","77","68","68","68","68","68",carrier infinity touch,Yes,Easy,Yes,"2",None,"1",None,My husband works from the home and leaves on multiple computers to run software.,,Monday,Tuesday,Wednesday,Thursday,Friday,No,,No,,,,Caucasian,,,,,,,,,,,Housemate 1,Housemate 2,,,,,,,,,,,,,,"0","0","0","0","0","1","2",,College graduate,,Female,Housemate 1,Housemate 2,,,,,,,,,,,,,,Hetero,,,,Housemate 1,Housemate 2,,,,,,,,,,,Yes,,,,,,,cost savings/environment,Very,the ability to monitor the system,I wish we did not have to clean the solar panels as often as we do,cost of the system and output,rebates,,,,,,,,,,Emission-free electricity,,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,We are not daily commuters but we often drive to Kerrville and Amarillo to check on older family.  Electric vehicles do not provide the needed range.,The range is not long enough,,,,,,"500 miles",,Yes, As needed,Other - Write In,"40 min",No,,No,,,,,
"5814",Yes,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","75","73","73","72","75","68","68","68","68","68",Nest,Yes,Easy,No,None,None,"1",None,"I have a plug-in dehumidifier that is plugged in and set for 45% RH most of the time.  When the reservoir fills up, it shuts off, but otherwise I mostly let it do its thing.",,Monday,Tuesday,Wednesday,Thursday,Friday,Other - Write In,AE residential tiered (Haven't exceeded the second tier),No,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,"1","0","0","0","0","0","0","0",Postgraduate degree,"$150,000 - $299,000",Male,,,,Housemate 1,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Roof has too much shade,,,,,Emission-free electricity,Protection against future utility rate increases,other,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"Low cost of travel/mile, lower maintenance costs, ability to charge via renewable sources (solar, AE greenchoice, etc).",,The range is not long enough,,No electric options available for my preferred type of vehicle,,Other - Write In,I would LOVE to have an EV/PHEV minivan/van/SUV for long family road trips.  Current options are very limited.,"400","3500",No,,,,,,Yes,unsure,"1 hr","1500",Other - Write In (Required),hose bib froze and broke off
"5929",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","78","78","78","79","78","72","72","72","71","72",Honeywell,Yes,Easy,No,"2","1","1",None,,,Monday,Tuesday,,Thursday,,No,,No,,,,Caucasian,,,,,,,,,,,Housemate 1,Housemate 2,Housemate 3,,,,,,,,,,,,,"1","1",,,,"2",,,Postgraduate degree,"$150,000 - $299,000",Male,Housemate 1,,,,Housemate 2,Housemate 3,,,,,,,,,,Hetero,,,,Housemate 1,Housemate 2,Housemate 3,,,,,,,,,,No,,,,,,,,,,,,,Too expensive,,,,,,,,,Emission-free electricity,,,,No,,,,,,,,,,,,Yes,Option 2,Tesla,Nissan,,Model 3,Leaf,,"2018","2011",,Purchase,Purchase,,Level 2 charging station,"100%","100%",,,,,,,,,,,Yes,Purchase,,,,,,,,,"2000",Yes, Weekly,Other - Write In,"10 minutes",Yes,,No,,,,,
"5997",This is my first survey for Pecan Street (or firs survey at new house),,,"1939","1500","1500",Detached,"3","4","1",Yes,"2013","Spray foam on roof slopes, dense packed cellulose in knee walls",Yes,"Spray foam on roof slopes, dense packed cellulose in knee walls",,,,,,,No air conditioning,,,,,,,,"61","61","61","61","64",Nest,Yes,Easy,No,None,None,"1",None,,none,,,,,,No,,I don't know,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,,,,,"1","1",,,Postgraduate degree,"$100,000 - $149,999",Female,Housemate 1,,,,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,Yes,"7.54","7.54",,,,,"To be clear, this is a tracking pole-mounted system, so it is always facing the sun, not a roof mounted system (your survey should be adjusted to allow for this information). I decided to invest in solar because it made financial sense. I designed it myself (I once worked as a solar PV designer) and I received a discount from my company (who installed it).",Very,"I like that it tracks the sun and sits in our yard. It's a beautiful piece of machinery. Our house roof is not great for solar, so we were able to take advantage of the space in our yard to get the maximum bang for the buck, so to speak.",None.,How much did it cost?,"The available incentives from state and federal governments. Overall, how long it takes to pay itself back.",,,,,,,,,Independence from the utility,Emission-free electricity,Protection against future utility rate increases,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"Because I have an excess of electricity from our solar array, so using it to charge the vehicle would be to have free gasoline.",,,Too expensive,No electric options available for my preferred type of vehicle,,,,,"25,000",No,,,,,,No,,,,,
